tick,cell_id,cx,cy,y_min,y_max,auxin
204,1159,85.5,188.1888130711732,185.37932982553482,190.99829631681158,97.9157
204,1172,56.5,205.0457125450033,202.23622929936496,207.8551957906417,97.1341
204,1173,56.5,199.42674605372662,196.61726280808824,202.23622929936496,97.3467
204,1186,85.5,205.0457125450033,202.23622929936496,207.8551957906417,97.1341
204,1187,85.5,199.42674605372662,196.61726280808824,202.23622929936496,97.3467
204,1200,56.5,216.28364552755684,213.47416228191844,219.09312877319525,96.7682
204,1201,56.5,210.66467903628006,207.8551957906417,213.47416228191844,96.9461
204,1214,85.5,216.28364552755684,213.47416228191844,219.09312877319525,96.7682
204,1215,85.5,210.66467903628006,207.8551957906417,213.47416228191844,96.9461
204,1228,56.5,227.52157851011032,224.71209526447197,230.33106175574864,96.4484
204,1229,56.5,221.90261201883362,219.09312877319525,224.71209526447197,96.5952
204,1242,85.5,227.52157851011032,224.71209526447197,230.33106175574864,96.4484
204,1243,85.5,221.90261201883362,219.09312877319525,224.71209526447197,96.5952
204,1256,56.5,238.75951149266368,235.95002824702533,241.56899473830202,96.2151
204,1257,56.5,233.14054500138698,230.33106175574864,235.95002824702533,96.319
204,1270,85.5,238.75951149266368,235.95002824702533,241.56899473830202,96.2151
204,1271,85.5,233.14054500138698,230.33106175574864,235.95002824702533,96.319
204,1284,56.5,249.99744447521726,247.18796122957892,252.80692772085558,96.0213
204,1285,56.5,244.37847798394046,241.56899473830202,247.18796122957892,96.0729
204,1298,85.5,249.99744447521726,247.18796122957892,252.80692772085558,96.0213
204,1299,85.5,244.37847798394046,241.56899473830202,247.18796122957892,96.0729
204,1312,56.5,261.2353774577707,258.4258942121324,264.04486070340903,95.9113
204,1313,56.5,255.616410966494,252.80692772085558,258.4258942121324,95.9729
204,1326,85.5,261.2353774577707,258.4258942121324,264.04486070340903,95.9113
204,1327,85.5,255.616410966494,252.80692772085558,258.4258942121324,95.9729
204,1340,56.5,272.47331044032427,269.66382719468584,275.2827936859627,95.8692
204,1341,56.5,266.85434394904746,264.04486070340903,269.66382719468584,95.9442
204,1354,85.5,272.47331044032427,269.66382719468584,275.2827936859627,95.8692
204,1355,85.5,266.85434394904746,264.04486070340903,269.66382719468584,95.9442
204,1368,56.5,283.71124342287794,280.90176017723957,286.5207266685163,95.9806
204,1369,56.5,278.09227693160113,275.2827936859627,280.90176017723957,95.9269
204,1382,85.5,283.71124342287794,280.90176017723957,286.5207266685163,95.9806
204,1383,85.5,278.09227693160113,275.2827936859627,280.90176017723957,95.9269
204,1396,56.5,294.9491764054311,292.1396931597929,297.75865965106937,96.1693
204,1397,56.5,289.3302099141546,286.5207266685163,292.1396931597929,96.0461
204,1410,85.5,294.9491764054311,292.1396931597929,297.75865965106937,96.1693
204,1411,85.5,289.3302099141546,286.5207266685163,292.1396931597929,96.0461
204,1424,56.5,306.1871093879844,303.37762614234606,308.9965926336227,96.5222
204,1425,56.5,300.56814289670774,297.75865965106937,303.37762614234606,96.3254
204,1438,85.5,306.1871093879844,303.37762614234606,308.9965926336227,96.5222
204,1439,85.5,300.56814289670774,297.75865965106937,303.37762614234606,96.3254
204,1452,56.5,317.42504237053816,314.61555912489973,320.2345256161766,97.2237
204,1453,56.5,311.80607587926124,308.9965926336227,314.61555912489973,96.7933
204,1466,85.5,317.42504237053816,314.61555912489973,320.2345256161766,97.2237
204,1467,85.5,311.80607587926124,308.9965926336227,314.61555912489973,96.7933
204,1480,56.5,328.6629753530917,325.85349210745323,331.4724585987302,100.093
204,1481,56.5,323.0440088618149,320.2345256161766,325.85349210745323,98.0941
204,1494,85.5,328.6629753530917,325.85349210745323,331.4724585987302,100.093
204,1495,85.5,323.0440088618149,320.2345256161766,325.85349210745323,98.0941
204,1508,56.5,339.900908335645,337.0914250900067,342.7103915812834,114.399
204,1509,56.5,334.2819418443685,331.4724585987302,337.0914250900067,104.777
204,1522,85.5,339.900908335645,337.0914250900067,342.7103915812834,114.399
204,1523,85.5,334.2819418443685,331.4724585987302,337.0914250900067,104.777
205,413,56.5,349.42455707467104,343.78323958335113,355.0658745659909,82.8321
205,420,85.5,349.42455707467104,343.78323958335113,355.0658745659909,82.8321
205,427,56.5,360.70719205731064,355.0658745659909,366.3485095486304,98.6008
205,434,85.5,360.70719205731064,355.0658745659909,366.3485095486304,98.6008
205,441,56.5,371.98982703995046,366.3485095486304,377.6311445312705,103.863
205,448,85.5,371.98982703995046,366.3485095486304,377.6311445312705,103.863
205,455,56.5,383.2724620225901,377.6311445312705,388.91377951390973,105.87
205,462,85.5,383.2724620225901,377.6311445312705,388.91377951390973,105.87
205,469,56.5,394.55509700522947,388.91377951390973,400.1964144965492,106.859
205,476,85.5,394.55509700522947,388.91377951390973,400.1964144965492,106.859
205,483,56.5,405.8377319878691,400.1964144965492,411.479049479189,107.492
205,490,85.5,405.8377319878691,400.1964144965492,411.479049479189,107.492
205,497,56.5,417.07853978707624,411.479049479189,422.67803009496345,107.667
205,504,85.5,417.07853978707624,411.479049479189,422.67803009496345,107.667
205,511,56.5,428.11329000966975,422.67803009496345,433.548549924376,107.589
205,518,85.5,428.11329000966975,422.67803009496345,433.548549924376,107.589
205,525,56.5,438.82439624538824,433.548549924376,444.10024256640054,106.593
205,532,85.5,438.82439624538824,433.548549924376,444.10024256640054,106.593
205,539,56.5,449.24044211081446,444.10024256640054,454.3806416552283,102.058
205,546,85.5,449.24044211081446,444.10024256640054,454.3806416552283,102.058
205,553,56.5,459.3700815865717,454.3806416552283,464.35952151791514,91.9803
205,560,85.5,459.3700815865717,454.3806416552283,464.35952151791514,91.9803
205,567,56.5,469.2206784397584,464.35952151791514,474.08183536160163,93.117
205,574,85.5,469.2206784397584,464.35952151791514,474.08183536160163,93.117
205,581,56.5,478.81800754604626,474.08183536160163,483.5541797304909,94.7486
205,588,85.5,478.81800754604626,474.08183536160163,483.5541797304909,94.7486
205,595,56.5,488.1685806480813,483.5541797304909,492.78298156567166,98.9966
205,602,85.5,488.1685806480813,483.5541797304909,492.78298156567166,98.9966
205,609,56.5,497.2955020857143,492.78298156567166,501.80802260575695,108.47
205,616,85.5,497.2955020857143,492.78298156567166,501.80802260575695,108.47
205,623,56.5,506.2045221453476,501.80802260575695,510.60102168493825,127.118
205,630,85.5,506.2045221453476,501.80802260575695,510.60102168493825,127.118
205,637,56.5,521.5734848611487,510.60102168493825,532.5459480373593,60.3676
205,644,85.5,521.5734848611487,510.60102168493825,532.5459480373593,60.3676
205,651,56.5,543.6794670400774,532.5459480373593,554.8129860427955,100.161
205,658,85.5,543.6794670400774,532.5459480373593,554.8129860427955,100.161
205,665,56.5,566.7570472008096,554.8129860427955,578.7011083588236,105.883
205,672,85.5,566.7570472008096,554.8129860427955,578.7011083588236,105.883
205,679,56.5,591.9658022123972,578.7011083588236,605.2304960659708,107.377
205,686,85.5,591.9658022123972,578.7011083588236,605.2304960659708,107.377
205,693,56.5,620.1361493571121,605.2304960659708,635.0418026482536,109.024
205,700,85.5,620.1361493571121,605.2304960659708,635.0418026482536,109.024
205,707,56.5,651.7615116549625,635.0418026482536,668.4812206616716,112.147
205,714,85.5,651.7615116549625,635.0418026482536,668.4812206616716,112.147
205,721,56.5,686.9802540722599,668.4812206616716,705.4792874828481,118.537
205,728,85.5,686.9802540722599,668.4812206616716,705.4792874828481,118.537
205,735,56.5,727.0522492382536,705.4792874828481,748.625210993659,119.888
205,742,85.5,727.0522492382536,705.4792874828481,748.625210993659,119.888
205,749,56.5,777.5645499338378,748.625210993659,806.5038888740166,97.1962
205,756,85.5,777.5645499338378,748.625210993659,806.5038888740166,97.1962
205,763,56.5,835.4432278141942,806.5038888740166,864.3825667543717,93.4403
205,770,85.5,835.4432278141942,806.5038888740166,864.3825667543717,93.4403
205,777,56.5,893.3219056945501,864.3825667543717,922.2612446347284,91.5045
205,784,85.5,893.3219056945501,864.3825667543717,922.2612446347284,91.5045
205,791,56.5,951.2005835749071,922.2612446347284,980.1399225150858,92.4231
205,798,85.5,951.2005835749071,922.2612446347284,980.1399225150858,92.4231
205,805,56.5,1009.079261455264,980.1399225150858,1038.0186003954423,107.101
205,812,85.5,1009.079261455264,980.1399225150858,1038.0186003954423,107.101
205,864,56.5,81.46197623697977,78.64131749131982,84.2826349826397,373.363
205,878,85.5,81.46197623697977,78.64131749131982,84.2826349826397,373.363
205,892,56.5,92.74461121961934,89.92395247395933,95.56526996527936,256.445
205,893,56.5,87.10329372829952,84.2826349826397,89.92395247395933,304.554
205,906,85.5,92.74461121961934,89.92395247395933,95.56526996527936,256.445
205,907,85.5,87.10329372829952,84.2826349826397,89.92395247395933,304.554
205,920,56.5,104.02724620225898,101.20658745659907,106.84790494791889,200.777
205,921,56.5,98.38592871093921,95.56526996527936,101.20658745659907,224.03
205,934,85.5,104.02724620225898,101.20658745659907,106.84790494791889,200.777
205,935,85.5,98.38592871093921,95.56526996527936,101.20658745659907,224.03
205,948,56.5,115.30988118489869,112.48922243923874,118.13053993055863,166.985
205,949,56.5,109.66856369357882,106.84790494791889,112.48922243923874,182.296
205,962,85.5,115.30988118489869,112.48922243923874,118.13053993055863,166.985
205,963,85.5,109.66856369357882,106.84790494791889,112.48922243923874,182.296
205,976,56.5,126.59251616753836,123.77185742187851,129.41317491319822,139.937
205,977,56.5,120.95119867621857,118.13053993055863,123.77185742187851,152.548
205,990,85.5,126.59251616753836,123.77185742187851,129.41317491319822,139.937
205,991,85.5,120.95119867621857,118.13053993055863,123.77185742187851,152.548
205,1004,56.5,137.87515115017794,135.05449240451804,140.6958098958378,118.448
205,1005,56.5,132.23383365885815,129.41317491319822,135.05449240451804,127.76
205,1018,85.5,137.87515115017794,135.05449240451804,140.6958098958378,118.448
205,1019,85.5,132.23383365885815,129.41317491319822,135.05449240451804,127.76
205,1032,56.5,149.15778613281753,146.3371273871576,151.9784448784775,105.946
205,1033,56.5,143.5164686414977,140.6958098958378,146.3371273871576,110.642
205,1046,85.5,149.15778613281753,146.3371273871576,151.9784448784775,105.946
205,1047,85.5,143.5164686414977,140.6958098958378,146.3371273871576,110.642
205,1060,56.5,160.4404211154572,157.61976236979726,163.26107986111717,101.11
205,1061,56.5,154.7991036241374,151.9784448784775,157.61976236979726,102.783
205,1074,85.5,160.4404211154572,157.61976236979726,163.26107986111717,101.11
205,1075,85.5,154.7991036241374,151.9784448784775,157.61976236979726,102.783
205,1088,56.5,171.72305609809683,168.90239735243688,174.5437148437568,99.3188
205,1089,56.5,166.08173860677704,163.26107986111717,168.90239735243688,100.011
205,1102,85.5,171.72305609809683,168.90239735243688,174.5437148437568,99.3188
205,1103,85.5,166.08173860677704,163.26107986111717,168.90239735243688,100.011
205,1116,56.5,183.00569108073648,180.18503233507656,185.82634982639638,98.3807
205,1117,56.5,177.3643735894167,174.5437148437568,180.18503233507656,98.8041
205,1130,85.5,183.00569108073648,180.18503233507656,185.82634982639638,98.3807
205,1131,85.5,177.3643735894167,174.5437148437568,180.18503233507656,98.8041
205,1144,56.5,194.2883260633761,191.46766731771623,197.10898480903597,97.7248
205,1145,56.5,188.6470085720563,185.82634982639638,191.46766731771623,98.0257
205,1158,85.5,194.2883260633761,191.46766731771623,197.10898480903597,97.7248
205,1159,85.5,188.6470085720563,185.82634982639638,191.46766731771623,98.0257
205,1172,56.5,205.57096104601567,202.75030230035577,208.39161979167557,97.2372
205,1173,56.5,199.92964355469587,197.10898480903597,202.75030230035577,97.4519
205,1186,85.5,205.57096104601567,202.75030230035577,208.39161979167557,97.2372
205,1187,85.5,199.92964355469587,197.10898480903597,202.75030230035577,97.4519
205,1200,56.5,216.85359602865532,214.03293728299536,219.67425477431527,96.8688
205,1201,56.5,211.21227853733546,208.39161979167557,214.03293728299536,97.0489
205,1214,85.5,216.85359602865532,214.03293728299536,219.67425477431527,96.8688
205,1215,85.5,211.21227853733546,208.39161979167557,214.03293728299536,97.0489
205,1228,56.5,228.13623101129497,225.31557226563507,230.95688975695484,96.5489
205,1229,56.5,222.49491351997517,219.67425477431527,225.31557226563507,96.6955
205,1242,85.5,228.13623101129497,225.31557226563507,230.95688975695484,96.5489
205,1243,85.5,222.49491351997517,219.67425477431527,225.31557226563507,96.6955
205,1256,56.5,239.4188659939345,236.5982072482746,242.2395247395944,96.2943
205,1257,56.5,233.7775485026147,230.95688975695484,236.5982072482746,96.4203
205,1270,85.5,239.4188659939345,236.5982072482746,242.2395247395944,96.2943
205,1271,85.5,233.7775485026147,230.95688975695484,236.5982072482746,96.4203
205,1284,56.5,250.7015009765742,247.88084223091434,253.5221597222341,96.1041
205,1285,56.5,245.06018348525436,242.2395247395944,247.88084223091434,96.1836
205,1298,85.5,250.7015009765742,247.88084223091434,253.5221597222341,96.1041
205,1299,85.5,245.06018348525436,242.2395247395944,247.88084223091434,96.1836
205,1312,56.5,261.9841359592138,259.16347721355396,264.80479470487364,95.9983
205,1313,56.5,256.34281846789406,253.5221597222341,259.16347721355396,96.0821
205,1326,85.5,261.9841359592138,259.16347721355396,264.80479470487364,95.9983
205,1327,85.5,256.34281846789406,253.5221597222341,259.16347721355396,96.0821
205,1340,56.5,273.26677094185357,270.4461121961936,276.0874296875135,95.9556
205,1341,56.5,267.62545345053366,264.80479470487364,270.4461121961936,96.05
205,1354,85.5,273.26677094185357,270.4461121961936,276.0874296875135,95.9556
205,1355,85.5,267.62545345053366,264.80479470487364,270.4461121961936,96.05
205,1368,56.5,284.5494059244934,281.72874717883343,287.3700646701533,96.0887
205,1369,56.5,278.9080884331735,276.0874296875135,281.72874717883343,96.0317
205,1382,85.5,284.5494059244934,281.72874717883343,287.3700646701533,96.0887
205,1383,85.5,278.9080884331735,276.0874296875135,281.72874717883343,96.0317
205,1396,56.5,295.83204090713275,293.01138216147297,298.6526996527925,96.2913
205,1397,56.5,290.1907234158131,287.3700646701533,293.01138216147297,96.161
205,1410,85.5,295.83204090713275,293.01138216147297,298.6526996527925,96.2913
205,1411,85.5,290.1907234158131,287.3700646701533,293.01138216147297,96.161
205,1424,56.5,307.1146758897721,304.2940171441123,309.935334635432,96.6598
205,1425,56.5,301.4733583984524,298.6526996527925,304.2940171441123,96.455
205,1438,85.5,307.1146758897721,304.2940171441123,309.935334635432,96.6598
205,1439,85.5,301.4733583984524,298.6526996527925,304.2940171441123,96.455
205,1452,56.5,318.39731087241205,315.5766521267521,321.217969618072,97.3824
205,1453,56.5,312.755993381092,309.935334635432,315.5766521267521,96.9399
205,1466,85.5,318.39731087241205,315.5766521267521,321.217969618072,97.3824
205,1467,85.5,312.755993381092,309.935334635432,315.5766521267521,96.9399
205,1480,56.5,329.67994585505176,326.85928710939174,332.5006046007118,100.307
205,1481,56.5,324.03862836373185,321.217969618072,326.85928710939174,98.2733
205,1494,85.5,329.67994585505176,326.85928710939174,332.5006046007118,100.307
205,1495,85.5,324.03862836373185,321.217969618072,326.85928710939174,98.2733
205,1508,56.5,340.96258083769123,338.1419220920314,343.78323958335113,114.718
205,1509,56.5,335.3212633463716,332.5006046007118,338.1419220920314,105.042
205,1522,85.5,340.96258083769123,338.1419220920314,343.78323958335113,114.718
205,1523,85.5,335.3212633463716,332.5006046007118,338.1419220920314,105.042
206,413,56.5,350.52411253503476,344.8603551363605,356.18786993370895,82.8715
206,420,85.5,350.52411253503476,344.8603551363605,356.18786993370895,82.8715
206,427,56.5,361.85162733238303,356.18786993370895,367.51538473105717,98.7388
206,434,85.5,361.85162733238303,356.18786993370895,367.51538473105717,98.7388
206,441,56.5,373.1791421297316,367.51538473105717,378.842899528406,104.047
206,448,85.5,373.1791421297316,367.51538473105717,378.842899528406,104.047
206,455,56.5,384.50665692708003,378.842899528406,390.170414325754,106.075
206,462,85.5,384.50665692708003,378.842899528406,390.170414325754,106.075
206,469,56.5,395.8341717244281,390.170414325754,401.49792912310215,107.068
206,476,85.5,395.8341717244281,390.170414325754,401.49792912310215,107.068
206,483,56.5,407.1616865217764,401.49792912310215,412.82544392045065,107.683
206,490,85.5,407.1616865217764,401.49792912310215,412.82544392045065,107.683
206,497,56.5,418.42632787925896,412.82544392045065,424.0272118380673,107.838
206,504,85.5,418.42632787925896,412.82544392045065,424.0272118380673,107.838
206,511,56.5,429.46382452857455,424.0272118380673,434.9004372190818,107.787
206,518,85.5,429.46382452857455,424.0272118380673,434.9004372190818,107.787
206,525,56.5,440.1775966396229,434.9004372190818,445.45475606016396,106.786
206,532,85.5,440.1775966396229,434.9004372190818,445.45475606016396,106.786
206,539,56.5,450.5962349431311,445.45475606016396,455.73771382609823,102.286
206,546,85.5,450.5962349431311,445.45475606016396,455.73771382609823,102.286
206,553,56.5,460.72839557360237,455.73771382609823,465.71907732110645,92.337
206,560,85.5,460.72839557360237,455.73771382609823,465.71907732110645,92.337
206,567,56.5,470.58144413089474,465.71907732110645,475.44381094068297,93.4481
206,574,85.5,470.58144413089474,465.71907732110645,475.44381094068297,93.4481
206,581,56.5,480.1811619057602,475.44381094068297,484.9185128708374,95.1006
206,588,85.5,480.1811619057602,475.44381094068297,484.9185128708374,95.1006
206,595,56.5,489.534062261545,484.9185128708374,494.1496116522526,99.3937
206,602,85.5,489.534062261545,484.9185128708374,494.1496116522526,99.3937
206,609,56.5,498.6632552885136,494.1496116522526,503.17689892477455,108.911
206,616,85.5,498.6632552885136,494.1496116522526,503.17689892477455,108.911
206,623,56.5,507.5744927042506,503.17689892477455,511.9720864837267,127.528
206,630,85.5,507.5744927042506,503.17689892477455,511.9720864837267,127.528
206,637,56.5,522.9472805841056,511.9720864837267,533.9224746844843,60.5716
206,644,85.5,522.9472805841056,511.9720864837267,533.9224746844843,60.5716
206,651,56.5,545.0587646963764,533.9224746844843,556.1950547082686,100.472
206,658,85.5,545.0587646963764,533.9224746844843,556.1950547082686,100.472
206,665,56.5,568.1420886103931,556.1950547082686,580.0891225125176,106.255
206,672,85.5,568.1420886103931,556.1950547082686,580.0891225125176,106.255
206,679,56.5,593.3571178010059,580.0891225125176,606.625113089494,107.787
206,686,85.5,593.3571178010059,580.0891225125176,606.625113089494,107.787
206,693,56.5,621.5344762321213,606.625113089494,636.4438393747484,109.456
206,700,85.5,621.5344762321213,606.625113089494,636.4438393747484,109.456
206,707,56.5,653.1677097312547,636.4438393747484,669.8915800877609,112.611
206,714,85.5,653.1677097312547,636.4438393747484,669.8915800877609,112.611
206,721,56.5,688.3952177022202,669.8915800877609,706.8988553166796,119.009
206,728,85.5,688.3952177022202,669.8915800877609,706.8988553166796,119.009
206,735,56.5,728.4771863425664,706.8988553166796,750.0555173684531,120.307
206,742,85.5,728.4771863425664,706.8988553166796,750.0555173684531,120.307
206,749,56.5,779.002058988546,750.0555173684531,807.9486006086388,97.5067
206,756,85.5,779.002058988546,750.0555173684531,807.9486006086388,97.5067
206,763,56.5,836.8951422287304,807.9486006086388,865.841683848822,93.8183
206,770,85.5,836.8951422287304,807.9486006086388,865.841683848822,93.8183
206,777,56.5,894.7882254689142,865.841683848822,923.7347670890065,91.8754
206,784,85.5,894.7882254689142,865.841683848822,923.7347670890065,91.8754
206,791,56.5,952.6813087090993,923.7347670890065,981.6278503291921,92.8154
206,798,85.5,952.6813087090993,923.7347670890065,981.6278503291921,92.8154
206,805,56.5,1010.5743919492843,981.6278503291921,1039.5209335693764,107.539
206,812,85.5,1010.5743919492843,981.6278503291921,1039.5209335693764,107.539
206,864,56.5,81.49563609801133,78.66375739867422,84.32751479734844,373.477
206,878,85.5,81.49563609801133,78.66375739867422,84.32751479734844,373.477
206,892,56.5,92.82315089535963,89.99127219602244,95.65502959469683,256.487
206,893,56.5,87.15939349668544,84.32751479734844,89.99127219602244,304.664
206,906,85.5,92.82315089535963,89.99127219602244,95.65502959469683,256.487
206,907,85.5,87.15939349668544,84.32751479734844,89.99127219602244,304.664
206,920,56.5,104.15066569270799,101.3187869933709,106.98254439204507,200.712
206,921,56.5,98.48690829403387,95.65502959469683,101.3187869933709,223.962
206,934,85.5,104.15066569270799,101.3187869933709,106.98254439204507,200.712
206,935,85.5,98.48690829403387,95.65502959469683,101.3187869933709,223.962
206,948,56.5,115.47818049005642,112.64630179071929,118.31005918939354,166.932
206,949,56.5,109.81442309138218,106.98254439204507,112.64630179071929,182.207
206,962,85.5,115.47818049005642,112.64630179071929,118.31005918939354,166.932
206,963,85.5,109.81442309138218,106.98254439204507,112.64630179071929,182.207
206,976,56.5,126.80569528740482,123.97381658806779,129.63757398674184,139.981
206,977,56.5,121.14193788873067,118.31005918939354,123.97381658806779,152.538
206,990,85.5,126.80569528740482,123.97381658806779,129.63757398674184,139.981
206,991,85.5,121.14193788873067,118.31005918939354,123.97381658806779,152.538
206,1004,56.5,138.1332100847531,135.30133138541603,140.96508878409017,118.583
206,1005,56.5,132.46945268607894,129.63757398674184,135.30133138541603,127.858
206,1018,85.5,138.1332100847531,135.30133138541603,140.96508878409017,118.583
206,1019,85.5,132.46945268607894,129.63757398674184,135.30133138541603,127.858
206,1032,56.5,149.46072488210143,146.62884618276433,152.29260358143856,106.086
206,1033,56.5,143.79696748342724,140.96508878409017,146.62884618276433,110.825
206,1046,85.5,149.46072488210143,146.62884618276433,152.29260358143856,106.086
206,1047,85.5,143.79696748342724,140.96508878409017,146.62884618276433,110.825
206,1060,56.5,160.78823967944982,157.9563609801127,163.62011837878697,101.254
206,1061,56.5,155.12448228077562,152.29260358143856,157.9563609801127,102.946
206,1074,85.5,160.78823967944982,157.9563609801127,163.62011837878697,101.254
206,1075,85.5,155.12448228077562,152.29260358143856,157.9563609801127,102.946
206,1088,56.5,172.11575447679817,169.28387577746105,174.9476331761353,99.443
206,1089,56.5,166.451997078124,163.62011837878697,169.28387577746105,100.144
206,1102,85.5,172.11575447679817,169.28387577746105,174.9476331761353,99.443
206,1103,85.5,166.451997078124,163.62011837878697,169.28387577746105,100.144
206,1116,56.5,183.44326927414653,180.61139057480943,186.27514797348363,98.4928
206,1117,56.5,177.77951187547237,174.9476331761353,180.61139057480943,98.9216
206,1130,85.5,183.44326927414653,180.61139057480943,186.27514797348363,98.4928
206,1131,85.5,177.77951187547237,174.9476331761353,180.61139057480943,98.9216
206,1144,56.5,194.77078407149486,191.93890537215782,197.60266277083193,97.8313
206,1145,56.5,189.10702667282072,186.27514797348363,191.93890537215782,98.1354
206,1158,85.5,194.77078407149486,191.93890537215782,197.60266277083193,97.8313
206,1159,85.5,189.10702667282072,186.27514797348363,191.93890537215782,98.1354
206,1172,56.5,206.09829886884316,203.2664201695061,208.93017756818023,97.3403
206,1173,56.5,200.434541470169,197.60266277083193,203.2664201695061,97.5568
206,1186,85.5,206.09829886884316,203.2664201695061,208.93017756818023,97.3403
206,1187,85.5,200.434541470169,197.60266277083193,203.2664201695061,97.5568
206,1200,56.5,217.42581366619154,214.59393496685442,220.25769236552867,96.9691
206,1201,56.5,211.76205626751732,208.93017756818023,214.59393496685442,97.1507
206,1214,85.5,217.42581366619154,214.59393496685442,220.25769236552867,96.9691
206,1215,85.5,211.76205626751732,208.93017756818023,214.59393496685442,97.1507
206,1228,56.5,228.7533284635399,225.92144976420286,231.58520716287697,96.648
206,1229,56.5,223.08957106486577,220.25769236552867,225.92144976420286,96.7955
206,1242,85.5,228.7533284635399,225.92144976420286,231.58520716287697,96.648
206,1243,85.5,223.08957106486577,220.25769236552867,225.92144976420286,96.7955
206,1256,56.5,240.08084326088817,237.2489645615511,242.91272196022524,96.3758
206,1257,56.5,234.41708586221404,231.58520716287697,237.2489645615511,96.5221
206,1270,85.5,240.08084326088817,237.2489645615511,242.91272196022524,96.3758
206,1271,85.5,234.41708586221404,231.58520716287697,237.2489645615511,96.5221
206,1284,56.5,251.40835805823662,248.57647935889955,254.24023675757368,96.1888
206,1285,56.5,245.7446006595624,242.91272196022524,248.57647935889955,96.2918
206,1298,85.5,251.40835805823662,248.57647935889955,254.24023675757368,96.1888
206,1299,85.5,245.7446006595624,242.91272196022524,248.57647935889955,96.2918
206,1312,56.5,262.73587285558494,259.9039941562479,265.567751554922,96.0858
206,1313,56.5,257.0721154569108,254.24023675757368,259.9039941562479,96.189
206,1326,85.5,262.73587285558494,259.9039941562479,265.567751554922,96.0858
206,1327,85.5,257.0721154569108,254.24023675757368,259.9039941562479,96.189
206,1340,56.5,274.0633876529334,271.23150895359623,276.89526635227054,96.0708
206,1341,56.5,268.39963025425914,265.567751554922,271.23150895359623,96.154
206,1354,85.5,274.0633876529334,271.23150895359623,276.89526635227054,96.0708
206,1355,85.5,268.39963025425914,265.567751554922,271.23150895359623,96.154
206,1368,56.5,285.39090245028194,282.55902375094485,288.22278114961904,96.1976
206,1369,56.5,279.7271450516077,276.89526635227054,282.55902375094485,96.1359
206,1382,85.5,285.39090245028194,282.55902375094485,288.22278114961904,96.1976
206,1383,85.5,279.7271450516077,276.89526635227054,282.55902375094485,96.1359
206,1396,56.5,296.71841724763,293.88653854829306,299.55029594696697,96.4137
206,1397,56.5,291.054659848956,288.22278114961904,293.88653854829306,96.2765
206,1410,85.5,296.71841724763,293.88653854829306,299.55029594696697,96.4137
206,1411,85.5,291.054659848956,288.22278114961904,293.88653854829306,96.2765
206,1424,56.5,308.04593204497814,305.2140533456411,310.8778107443152,96.7983
206,1425,56.5,302.38217464630407,299.55029594696697,305.2140533456411,96.5848
206,1438,85.5,308.04593204497814,305.2140533456411,310.8778107443152,96.7983
206,1439,85.5,302.38217464630407,299.55029594696697,305.2140533456411,96.5848
206,1452,56.5,319.37344684232676,316.54156814298966,322.2053255416639,97.5421
206,1453,56.5,313.70968944365245,310.8778107443152,316.54156814298966,97.0867
206,1466,85.5,319.37344684232676,316.54156814298966,322.2053255416639,97.5421
206,1467,85.5,313.70968944365245,310.8778107443152,316.54156814298966,97.0867
206,1480,56.5,330.70096163967526,327.869082940338,333.53284033901247,100.522
206,1481,56.5,325.03720424100095,322.2053255416639,327.869082940338,98.4538
206,1494,85.5,330.70096163967526,327.869082940338,333.53284033901247,100.522
206,1495,85.5,325.03720424100095,322.2053255416639,327.869082940338,98.4538
206,1508,56.5,342.0284764370234,339.1965977376864,344.8603551363605,115.036
206,1509,56.5,336.36471903834945,333.53284033901247,339.1965977376864,105.307
206,1522,85.5,342.0284764370234,339.1965977376864,344.8603551363605,115.036
206,1523,85.5,336.36471903834945,333.53284033901247,339.1965977376864,105.307
207,413,56.5,351.62804178267413,345.9417552156807,357.3143283496675,82.912
207,420,85.5,351.62804178267413,345.9417552156807,357.3143283496675,82.912
207,427,56.5,363.00061491666077,357.3143283496675,368.686901483654,98.8768
207,434,85.5,363.00061491666077,357.3143283496675,368.686901483654,98.8768
207,441,56.5,374.3731880506476,368.686901483654,380.0594746176412,104.23
207,448,85.5,374.3731880506476,368.686901483654,380.0594746176412,104.23
207,455,56.5,385.7457611846344,380.0594746176412,391.4320477516275,106.279
207,462,85.5,385.7457611846344,380.0594746176412,391.4320477516275,106.279
207,469,56.5,397.1183343186208,391.4320477516275,402.80462088561404,107.275
207,476,85.5,397.1183343186208,391.4320477516275,402.80462088561404,107.275
207,483,56.5,408.4909074526074,402.80462088561404,414.17719401960085,107.867
207,490,85.5,408.4909074526074,402.80462088561404,414.17719401960085,107.867
207,497,56.5,419.7794719761945,414.17719401960085,425.38174993278807,108.015
207,504,85.5,419.7794719761945,414.17719401960085,425.38174993278807,108.015
207,511,56.5,430.8197157357872,425.38174993278807,436.2576815387864,107.982
207,518,85.5,430.8197157357872,425.38174993278807,436.2576815387864,107.982
207,525,56.5,441.53615438567215,436.2576815387864,446.8146272325579,106.977
207,532,85.5,441.53615438567215,436.2576815387864,446.8146272325579,106.977
207,539,56.5,451.9573857724914,446.8146272325579,457.100144312425,102.512
207,546,85.5,451.9573857724914,446.8146272325579,457.100144312425,102.512
207,553,56.5,462.09206818516407,457.100144312425,467.08399205790306,92.6906
207,560,85.5,462.09206818516407,457.100144312425,467.08399205790306,92.6906
