cell_id,cell_type,cell_zone,pin_wa,pin_wb,pin_wl,pin_wm
796,vasc,differentiation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
797,vasc,differentiation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
798,peri,differentiation,1.0,0.16666666666666674,0.9166666666666666,0.9166666666666666
799,endo,differentiation,1.0,0.2592592592592593,1.0,0.7407407407407407
800,cortex,differentiation,0.2222222222222222,1.0,1.0,0.7777777777777777
801,epidermis,differentiation,0.2222222222222222,1.0,1.0,0.7777777777777777
802,epidermis,differentiation,0.2222222222222222,1.0,1.0,0.7777777777777777
803,cortex,differentiation,0.2222222222222222,1.0,1.0,0.7777777777777777
804,endo,differentiation,1.0,0.2592592592592593,1.0,0.7407407407407407
805,peri,differentiation,1.0,0.16666666666666674,0.9166666666666666,0.9166666666666666
806,vasc,differentiation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
807,vasc,differentiation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
808,vasc,differentiation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
809,vasc,differentiation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
810,vasc,differentiation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
811,vasc,differentiation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
812,peri,differentiation,1.0,0.16666666666666674,0.9166666666666666,0.9166666666666666
813,endo,differentiation,1.0,0.2592592592592593,1.0,0.7407407407407407
814,cortex,differentiation,0.2222222222222222,1.0,1.0,0.7777777777777777
815,epidermis,differentiation,0.2222222222222222,1.0,1.0,0.7777777777777777
816,epidermis,differentiation,0.2222222222222222,1.0,1.0,0.7777777777777777
817,cortex,differentiation,0.2222222222222222,1.0,1.0,0.7777777777777777
818,endo,differentiation,1.0,0.2592592592592593,1.0,0.7407407407407407
819,peri,differentiation,1.0,0.16666666666666674,0.9166666666666666,0.9166666666666666
820,vasc,differentiation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
821,vasc,differentiation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
822,vasc,differentiation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
823,vasc,differentiation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
824,vasc,differentiation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
825,vasc,differentiation,1.0,0.09502262443438914,0.9524886877828054,0.9524886877828054
826,peri,differentiation,1.0,0.16666666666666674,0.9166666666666666,0.9166666666666666
827,endo,differentiation,1.0,0.2592592592592593,1.0,0.7407407407407407
828,cortex,differentiation,0.2222222222222222,1.0,1.0,0.7777777777777777
829,epidermis,differentiation,0.2222222222222222,1.0,1.0,0.7777777777777777
