cell,corners,centroid,auxin
259,"[[59, 165], [59, 169], [61, 169], [61, 165]]","[60.0, 167.0]",100.845
260,"[[63, 165], [63, 169], [65, 169], [65, 165]]","[64.0, 167.0]",85.0934
261,"[[67, 165], [67, 169], [69, 169], [69, 165]]","[68.0, 167.0]",77.7893
262,"[[71, 165], [71, 169], [73, 169], [73, 165]]","[72.0, 167.0]",77.7893
263,"[[75, 165], [75, 169], [77, 169], [77, 165]]","[76.0, 167.0]",85.0934
264,"[[79, 165], [79, 169], [81, 169], [81, 165]]","[80.0, 167.0]",100.845
265,"[[83, 165], [83, 169], [86, 169], [86, 165]]","[84.5, 167.0]",109.123
266,"[[88, 165], [88, 169], [93, 169], [93, 165]]","[90.5, 167.0]",41.7206
267,"[[95, 165], [95, 169], [104, 169], [104, 165]]","[99.5, 167.0]",74.8833
268,"[[106, 165], [106, 169], [114, 169], [114, 165]]","[110.0, 167.0]",100.687
270,"[[26, 171], [26, 175], [34, 175], [34, 171]]","[30.0, 173.0]",103.212
271,"[[36, 171], [36, 175], [45, 175], [45, 171]]","[40.5, 173.0]",72.3512
272,"[[47, 171], [47, 175], [52, 175], [52, 171]]","[49.5, 173.0]",40.2743
273,"[[54, 171], [54, 175], [57, 175], [57, 171]]","[55.5, 173.0]",103.81
274,"[[59, 171], [59, 175], [61, 175], [61, 171]]","[60.0, 173.0]",95.9739
275,"[[63, 171], [63, 175], [65, 175], [65, 171]]","[64.0, 173.0]",81.1341
276,"[[67, 171], [67, 175], [69, 175], [69, 171]]","[68.0, 173.0]",74.3556
277,"[[71, 171], [71, 175], [73, 175], [73, 171]]","[72.0, 173.0]",74.3556
278,"[[75, 171], [75, 175], [77, 175], [77, 171]]","[76.0, 173.0]",81.1341
279,"[[79, 171], [79, 175], [81, 175], [81, 171]]","[80.0, 173.0]",95.9739
280,"[[83, 171], [83, 175], [86, 175], [86, 171]]","[84.5, 173.0]",103.81
